F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33,F34,Target
9.51,-18.09,68.13,12,18.67,-416,-1197.8,10.64,5.26,-10.2,-3753.58,-1574.14,-1539.6,-2649.16,154.96,UK,-129.3,-1258.14,10812.65,27662.46,1241.91,-52.32,59.56,-12.12,-4148.52,5.32,3838.76,-5.11,50.56,300.27,441.27,15,42.24,Low,158.89
-36.09,19.26,55.71,8,86.03,-270.8,-684.34,2.22,3.66,-10.45,-4696.36,-1747.84,-902.88,-1549.62,167.28,Europe,-397.38,-1023.38,2681.84,11390.25,3022.8,-74.94,70.54,-12.29,-3405.3,14.5,-1547.14,-3.98,59.72,366.5,200.34,9,26.28,High,-8.93
-77.58,-150.78,73.98,10,48.83,-385.46,-805.66,0.31,10.82,-8.54,-3072.2,-1811.76,-2139.86,-2626.32,178.47,USA,-189.27,-479.32,3041.07,11018.94,1440.27,-45.72,56.76,-12.4,-3643.17,2.52,910.59,-6.56,46.16,1007.39,-335.49,12,38.94,High,205.16
36.81,-56.94,68.4,8,70.05,-450.24,672.28,1.35,14.1,-13.37,-3590.58,-1326.44,-802.64,-2747.44,122.13,UK,-33.75,-462.9,3352.22,25090.98,2116.05,-62.34,68.4,-10.1,-2659.59,9.82,2344.36,1.74,49.9,676.87,-1138.2,12,19.14,Medium,250.98
-67.89,-416.88,67.17,6,63.14,-663.96,-1083.02,0.32,4.86,-8.22,-4419.1,-1396.87,-1807.72,-2998.5,144.52,USA,-131.76,-385.74,9132.28,29737.23,697.32,-39.81,48.28,-10.12,-2950.56,3.24,4177.63,-6.15,44.02,1224.88,989.16,15,26.79,Medium,606.31
106.89,-289.95,38.67,8,57.72,-418.1,-539.28,25.11,2.4,-5.77,-4151.48,-1646.2,-1344.98,-1355.16,135.16,Europe,-293.94,-375.84,3101.56,5999.37,2348.61,-47.22,61.58,-11.43,-3171.12,2.74,11164.39,-5.68,52.02,971.39,-1026.6,15,40.68,Very high,78.21
27.6,-239.76,65.52,6,53.62,-482.32,-363.66,12.81,6.74,-4.91,-5355.4,-1399.75,-3816.72,-2370.16,219.76,Europe,-195.57,-1158.14,9732.41,34392.51,1944.78,-46.86,62.38,-17.57,-2986.05,1.58,6635.16,-4.26,51.22,520.72,-2843.64,9,50.85,Very high,127.8
-124.77,-109.2,63.69,12,52.2,-608.44,-457.22,0.48,1.82,-7.6,-3897.2,-2121.27,-1709.56,-1508.7,85.04,UK,-207.03,-1716.14,8711.53,28508.91,2553.78,-52.08,52.24,-12.92,-2560.65,2.62,1734.08,-2.98,48.78,1094.66,-531.81,15,28.17,Very high,385.12
-120.18,-135.39,38.88,12,53.38,-473.86,-940.8,1.83,4.92,-10.6,-3872.1,-1562.84,-796.98,-1379.18,134.1,USA,-290.04,-859.06,-1530.95,17633.37,1100.52,-34.29,58.62,-12.72,-3466.53,7.14,6357.03,-5.21,49.7,926.85,-959.73,12,43.29,Very low,-8.93
-65.82,-146.88,74.85,10,32.33,-450.28,-1181.28,215.94,11.52,-7.54,-4330.24,-1614.99,-1593.06,-2463.5,85.85,USA,-271.62,-698.5,7063.49,33796.74,2902.08,-54.75,66.36,-16.94,-3297.12,8.2,1863.04,-3.25,48.06,1529.06,-121.8,6,38.94,Very low,-8.93
71.13,-200.13,57.45,14,72.35,-313.44,-945.52,4.22,4.24,-7.73,-2132.98,-1652.41,-1618.18,-2330.38,115.43,USA,-210.99,-850.44,3180.64,12487.65,-659.22,-59.91,68.12,-13.32,-1829.61,6.06,3033.95,-0.46,29.38,1537.22,-2332.02,6,3.72,High,-8.93
-36.48,-270.3,28.32,10,35.08,-491.56,-1317.1,0.49,10.56,-9.83,-3230.62,-2532.32,-277.32,-2527.6,119.81,USA,-148.92,41.08,7085.15,38936.67,1780.41,-73.95,57.38,-14.47,-2913.03,14.54,2656.44,4.33,53.24,916.19,-2452.2,9,34.14,Very low,-8.93
-90.24,-184.14,60.27,8,82.22,-361.1,514.36,23.44,8.96,-12.33,-3678.68,-1529.08,-1102.6,-1261.88,108.91,Europe,-76.59,-702.86,5861.83,46607.4,94.65,-18.72,52.4,-13.16,-1153.71,13.7,2362.34,-2.26,50.26,612.9,-735.99,6,22.8,High,45.42
-26.16,-113.58,70.02,6,45.3,-502.98,821.2,6.2,3.38,-10.08,-3705.92,-1834.29,-1886.34,-2914.96,110.24,UK,-221.46,-907.18,5030.28,33872.31,1408.98,-84.93,60.4,-12.74,-2471.31,1.92,5458.11,-0.53,37.4,583.72,-2765.04,9,42.9,Very high,525.97
-14.64,-218.25,94.17,4,41.58,-370.34,-49.48,36.29,9.42,-18.14,-3074.08,-2131.47,-3243.28,-2562.42,140.18,Rest,-96.06,-318.66,5521.06,28969.89,1934.88,-41.34,56.32,-13.17,-4027.29,1.36,1435.75,-0.19,54.72,1087.12,-3491.19,18,32.13,Medium,699.37
154.95,-123.57,73.17,4,105.52,-422.24,-1399.9,0.6,1.62,-6.09,-5407.84,-1951.47,-440.88,-2391.54,197.03,USA,-243.99,-405.12,3132.93,20185.98,2303.55,-54.78,51.04,-14.08,-4172.49,9.3,1913.3,-0.81,54.52,1121.34,-975.6,18,36.6,Very high,437.55
41.58,-164.67,57.93,2,108.46,-520.04,-56.36,10.39,10.4,-7.6,-5673.46,-1597.59,-1949.74,-2070.18,155.74,USA,-360.78,-192.02,4379.82,24517.5,744.9,-56.79,75.74,-19.09,-3020.73,6.62,982.8,-5.06,55.54,536.9,-826.83,3,35.55,High,182.58
-24.36,-235.65,66.39,8,36.86,-480.58,-740.98,0.05,9.58,-13.74,-4985.7,-1389.57,-2056.96,-2656.14,53.53,Rest,-328.74,-547.56,4582.62,45515.85,3320.76,-54.39,43.46,-11.74,-1024.14,10.62,2567.94,-0.47,48.26,1083.6,-1453.95,9,40.62,Very high,295.27
-6.24,-221.34,87.27,8,83.83,-513.18,-400.2,12.7,11.8,-9.33,-3832.38,-1313.67,-1432.42,-1904.68,134.21,USA,-237.96,-777.7,2324.35,25088.37,1204.59,-67.5,54.44,-16.06,-3280.86,3.84,2471.49,-1.56,46.78,551.77,-1778.28,6,12.39,High,192.34
-45.15,-65.49,76.14,10,28.2,-486.44,-105.28,2.96,14.8,-13.34,-4212.84,-2030.72,-1882.86,-1648.88,126.88,UK,-282.93,-1343.72,6424.71,34679.61,629.25,-56.88,53.34,-15.1,-3521.1,1.34,2093.17,0.77,46.94,712.2,-2433.72,3,37.47,Medium,355.78
11.7,-250.38,73.92,8,80.35,-477.3,-147.92,1.15,31.78,-7.2,-2672.26,-2344.91,-2062.38,-1373.32,127.08,USA,-182.4,-564.46,-411.01,12909.81,1361.64,-64.35,71.38,-12.88,-3788.67,5.4,2806.2,-6.8,50.34,931.31,-405.24,6,30.69,Low,-8.93
-22.95,-312.27,56.79,4,115.15,-468.4,-627.12,3.12,16.7,-13.2,-4350.72,-1455.84,-1929.94,-1545.5,155.97,Europe,-146.52,-417.24,5200.43,7811.82,2079.09,-65.82,63.68,-12.95,-3869.49,3.62,3680.14,-3.7,44.48,974.72,-365.4,18,35.73,Very high,347.7
11.04,-96.33,59.16,8,71.22,-318.62,-627.04,0.06,14.16,-14.77,-5439.4,-1211.46,-1658.8,-2713.44,98.5,USA,-214.83,-451.26,7904.89,14477.37,1922.55,-52.32,63.2,-11.25,-1530.96,6.94,-2433.81,0.71,59.32,360.49,-1241.76,9,35.49,High,612.45
-42.63,-223.35,66.51,14,-1.36,-499.32,-696.9,1.26,3.16,-13.99,-3417.86,-1496.78,-1577.02,-2366.22,146.16,Europe,-138.21,-826.64,3278.53,25527,1468.32,-57.75,49.1,-4.39,-4902.63,2.32,5698.3,-1.54,54.82,800.63,-1846.5,9,37.8,High,111.75
75.06,-122.49,59.01,6,51.49,-394.54,-1493.68,164.33,7.26,-12.7,-3694.96,-1513.21,-1444.24,-2120.02,287.95,Rest,-305.88,-1323.92,8841.61,23614.17,3358.74,-47.4,53.86,-11.69,-3078.6,10.56,2837.85,-4.06,60.68,1099.3,-1696.26,6,29.22,Very low,42.8
-7.5,-1.47,49.23,6,64.41,-451.6,-1243.92,4.77,3.44,-12.75,-4400,-1546.45,1115.88,-2419.02,177.6,Europe,-324.27,133.42,5835.7,31129.14,2352.51,-53.85,66.26,-16.09,-1941.9,4.12,2176.52,-2.28,52.58,1063,-628.62,6,43.05,High,177.7
73.74,-68.82,69.54,4,84.44,-482.66,-434.44,0.03,13.46,-17.62,-3493.96,-1370.47,-934.46,-3797.6,126.02,UK,-237.57,-1651.58,7566.96,25439.64,3106.53,-87.03,62.24,-12.14,-3182.19,3.42,1919.48,2.07,44,1406.9,-214.32,24,46.11,Low,587.3
124.38,-31.62,70.59,12,47.21,-542.3,-356.48,0.22,2.42,-13.29,-3480.6,-1823.11,-266.86,-2199.16,71.41,Rest,-378.45,-621.12,5888.6,29825.76,3541.65,-54,58.84,-11.09,-2229.36,12.44,6224.67,1.46,53.08,759.94,-1540.38,15,44.76,Very low,4.83
-47.76,-238.71,64.44,10,59.01,-954.04,-2413.22,0.01,1.7,-8.61,-4326.62,-1618.13,134.6,-2716.26,178.55,Europe,-208.95,-891.52,5256.45,23312.04,2433.06,-49.68,58.94,-11.05,-2402.73,10.54,-253.77,-4.63,49.24,833.85,-1258.89,9,39.3,Very low,-8.93
52.2,-145.47,66.96,8,62.68,-411.16,1285.7,0.11,3.68,-6.06,-3621.82,-1614.67,-1957,-2490.44,160.34,UK,-181.56,-162.28,2401.77,45323.49,-691.56,-59.91,59.16,-10.76,-4468.41,4.56,1183.6,-5.15,63.12,759.71,-1541.94,15,36.66,Medium,173.11
73.26,-243.84,74.85,10,103.63,-618.76,-135.96,0.64,16.58,-6.46,-4560.9,-1757.36,-1729.92,-437.28,183.09,UK,-261.69,-403.36,15608.54,24189.24,1840.14,-34.71,52.18,-20.7,-3332.58,5.9,2671.46,-5.66,43.92,563.97,-144.84,12,28.71,Very low,-8.93
121.5,-103.8,61.68,6,36.51,-416.72,-89.04,0.13,7.16,-8.94,355.08,-2212.63,-1002.42,-2420.58,156.19,Rest,-165.75,-1425.98,545.9,25790.25,1532.43,-53.37,38.08,-13.77,-3625.95,13.08,591,-4.29,56.96,1203.87,-1493.55,6,37.23,High,-8.93
-43.71,-109.71,65.07,10,96.87,-558.5,436.46,0.15,14.72,-8.87,-3099.9,-1553.82,-1529.52,-1694.96,158.16,Rest,-331.05,-744.4,6603.71,38104.44,1346.4,-40.38,57.58,-14.86,-2019.69,7.18,2696.25,-6.34,52.16,1269.78,-1577.82,9,30.6,Low,5.21
-101.16,-230.55,80.52,12,54.16,-450.98,-272.26,0.13,1.26,-3.7,-3460.6,-1172.84,-1802.74,-1952.32,146.07,UK,-104.07,-904.84,1392.98,30106.59,1803.66,-62.7,61.84,-10.08,-2175.42,5.38,1865.89,-4.29,48.82,568.2,-1091.7,6,57.12,High,-8.93
41.97,-216,61.17,10,107.77,-544.32,-563.62,391.59,14.62,-4.05,-3253.86,-1848.92,-1115.74,-2003.16,125.7,UK,-287.49,-1231.98,4415.9,32535.24,2735.94,-56.97,25.4,-11.22,-3176.49,6.54,-1656.34,0.49,49.68,1013.89,-3138.24,12,28.41,Medium,-8.93
-85.08,-84.06,47.34,10,24.03,-454.98,-256.36,0.25,2.46,-11.42,-3747.76,-1625.26,-1465,-2417.34,138.52,USA,-222.48,-1099,4065.74,30440.94,2315.58,-55.62,60.14,-12.23,-2881.44,8.24,7332.47,-0.48,46.04,490.05,-2774.61,9,51.18,Medium,91.26
-69.99,-290.28,64.62,16,107.06,-601.62,-1072.58,11.67,7.46,-11.31,-3905.06,-1771.18,-1632.32,-2632.86,144.15,Rest,-263.88,-1918.06,4580.13,34425.54,1671.96,-54.84,62.02,-10.84,-2818.83,3.9,-4689.75,-5.41,59.04,987.71,-861.66,6,0.36,High,59.57
184.35,-136.26,95.85,8,65.78,-529.26,-99.48,0.01,7.18,-14.19,-4067.66,-1653.22,-1537.94,-2826.14,165.95,UK,-95.52,-1155.48,9178.26,37324.23,2060.22,-56.34,57.78,-13.51,-2588.34,7.98,723.56,-6.65,59.28,852.86,-3024.06,9,21.93,Low,347.15
131.61,-197.55,60.87,10,86.4,-472.92,-1240.82,0.41,8.68,-9.43,-3358.04,-1872.79,-191.76,-2576.9,158.8,USA,-166.86,646.62,3911.21,23991.63,1069.74,-51.48,57.88,-12.36,-2770.32,1.5,10317.73,0.81,48.26,944.17,-1791.96,18,12.24,Very high,694.84
-119.43,-55.53,72.09,12,22.35,-460.84,-206.66,7.1,3.56,-8.26,-3513.62,-1532.31,-1591.58,-1928.08,133.88,Rest,-171.36,-1079.42,-1267.03,33580.83,1390.74,-48.69,54.32,3.98,-1984.08,1.94,-232.31,0.9,48.46,991.39,-1222.98,12,49.02,Medium,77.53
15.42,-319.44,54.84,14,49.21,-431.56,-481.32,6.27,15.04,-7.52,-3799,-1367.36,-2358.42,-2097.92,170.35,USA,-158.4,-1576.86,9082.88,41679.12,486.27,-44.85,55.66,-12.11,-2446.2,14.46,7872.73,1.81,51.56,964.32,-389.04,12,48.21,Very high,-8.93
55.41,-230.4,84,4,55.67,-460.96,-468.62,0.07,8.84,-10.45,-3896.24,-1810.21,-2168.32,-2526.5,171.3,USA,-265.77,-1140.62,8374.84,26157.39,1427.94,-44.67,66.86,-13.85,-1243.86,7.1,6716.57,-2.42,46.94,854.63,-295.86,6,31.05,Low,200.19
25.71,-68.76,78.21,10,73.73,-476.54,-746.1,0.01,6.6,-10.33,-4046.22,-1196.17,-1741.3,-1888.22,158.28,Europe,-335.16,-1270.1,10849.85,35948.16,2377.53,-37.44,58.26,-13.22,-2829.72,2,-1547.32,1.16,40.1,965.23,1253.58,15,25.8,Low,135.72
47.91,-146.13,77.4,10,15.55,-339.72,13.8,0.81,0.4,-11.69,-3633.74,-2107.85,-1675.82,-3806.22,145.79,UK,-102.69,-581.3,4159.93,7381.29,-92.91,-46.41,68.72,-12.63,-3082.02,10.54,2392.21,-2.29,50.44,313.75,-392.04,18,42.18,Very low,-8.93
-44.85,-121.32,59.79,2,104.19,-473.94,-83.82,92.04,0.8,-10.6,-3623.16,-1868.22,-1027.18,-1949.52,84.42,USA,-107.64,-601.78,7111.36,26832.6,1553.31,-65.7,60.72,-12.89,-4463.82,5.88,-3745.11,1.51,47.3,998.31,-1941.57,9,65.07,High,688.88
-148.41,-267.78,64.26,8,36.98,-174.92,-627.18,0.08,7.92,-6.12,-3807.52,-2011.88,-1023.56,-970.04,164.6,UK,-234.66,-1420.36,1930.14,36535.29,1219.68,-67.77,52.96,-8.91,-3772.2,4.2,5632.14,-4.05,47.36,405.94,-2262.78,24,37.86,Very low,170.98
2.85,-53.64,62.67,10,53.71,-512.8,-609.26,5.83,12.3,-13.92,-4829.3,-1764.12,-1361.48,-2358.5,144.85,Europe,-57.81,-507.68,10394.56,24144.72,1858.38,-53.16,64.78,-10.82,-829.38,4.94,1374.78,-4.73,46.58,817.75,710.94,15,30.12,High,225.94
133.92,55.8,67.23,8,26.27,-549.52,22.56,0.93,10.46,-11.89,-4324.42,-1588.15,-1286.14,-1664.08,146.15,Rest,-296.7,-702.86,8005.51,25089.87,2120.22,-62.52,72.44,-14,-1887.18,5.72,-1462.74,-1.72,50.08,360.77,-1125.69,12,32.97,Low,195.48
100.38,-199.47,56.4,8,69.13,-459.3,-478.28,0,11.06,-10.29,-3536.9,-1437.73,-1679.84,-2894.78,97.8,Europe,-109.83,-1329.46,4013.2,30823.14,3433.68,-54.15,58.5,-27.03,-2131.65,17.82,2001.72,0.2,55.3,880.83,-1822.14,6,7.95,Low,-8.93
179.97,-44.07,43.56,6,112.57,-530.38,741.04,0.4,4.32,-8.96,-3794.5,-1381.34,-1233.78,-2104.06,121.08,UK,-93.66,-613.74,8171.67,18767.49,752.22,-50.04,60.82,-13.79,-2830.8,2.08,5038.41,-0.09,12.46,504.92,-1532.61,6,10.44,Medium,259.7
-13.56,-208.83,71.97,6,67.33,-472.12,301.98,74.12,5.62,-6.97,-3983.14,-2108.14,-550.52,-1642.52,92.27,UK,-225.36,-2128.84,6499.39,21379.44,177.54,-54.6,67.32,-23.34,-3323.91,11.12,3254.6,-1.79,42.58,635.27,-1964.28,9,35.64,High,-8.93
56.13,-215.25,71.55,6,90.7,-564.5,573.92,76.68,3.66,-12.33,-3066.02,-1054.16,-1362.4,-2044.58,209.45,Rest,-248.76,-1167.9,8171.8,1937.07,1167.99,-67.83,57.68,-9.5,-3717.63,1.2,10048.5,-3.42,53.22,679.46,534.15,15,38.22,Very low,281.79
-43.83,-175.02,70.89,14,40.73,-488.56,1224,0.03,29.8,-9.19,-2711.1,-1270.86,-1017.02,-2411.58,136.13,USA,-240.78,-1206.24,7112.09,25484.85,2259.36,-54.24,46.38,-13.2,-3494.79,2.62,5207.97,-0.52,48.7,745.59,-781.77,9,25.71,Medium,20.4
17.46,-259.47,70.05,10,64.07,-518.54,-1072.24,0.04,1.44,-6.59,-3335.72,-1139.81,-236.98,-2871.2,257.09,UK,-148.23,-932.88,4731.03,28034.13,2755.98,-48.03,61.28,-14.56,-4507.68,18.08,2110.65,-3.26,58.34,984.03,-1727.88,12,17.85,Very high,-8.93
68.85,-155.64,90.72,10,17.16,-374.4,206.4,0.92,2.16,-7.51,-3449.6,-1339.76,-1961.32,-2035.84,123.63,USA,-207.24,-1139.68,3609.85,35005.98,3022.41,-47.79,54.38,-13.96,-4468.47,4.28,3166.05,-3.98,47.68,655.66,-153.3,12,30.27,Low,28.68
-34.92,-19.98,62.55,14,76.75,-527.6,243.94,0.18,12.92,-12.46,-3005.68,-1894.24,-879.34,-2272.2,148.91,UK,-152.76,-1558.54,10597.99,22677.21,1461.3,-61.89,66.84,-12.68,-3167.31,9,4383.53,-0.78,68.12,931.07,-330.45,12,43.65,Very low,-8.93
-84.63,-189.3,38.64,6,20.73,-438.66,-598,11.71,8.02,-11.07,-2693.54,-1563.02,-1513.06,-1485.84,221.59,USA,-314.43,-188.38,9159.37,32777.28,2972.61,-53.64,63.1,-10.33,-2279.1,1.76,2275.19,-7.29,46.22,1049.92,-736.41,9,48.84,High,713.3
-96.72,-311.43,72.36,14,69.75,-482.28,-301.68,6.61,0.44,-8.59,-4185.98,-1382.43,-1549.08,-1780.7,120.9,Europe,-192.39,-764.52,5450.63,10570.83,1163.04,-50.16,50.38,-14.51,-3499.59,15,5765.43,-2.61,55.46,659.82,-1802.97,6,31.59,Low,-8.93
49.71,41.07,63.57,12,57.21,-450.48,-126.7,0.25,1.86,-12.12,-3537,-1722.63,-1642.12,-3339.68,215.31,UK,-291.42,-1363.38,9107.06,34658.25,1846.26,-47.64,54.9,-13.37,-2743.26,6.58,3487.97,-0.63,43.06,1314.06,-394.14,18,31.77,Very low,229.19
75.12,-184.41,60.12,12,53.27,-467.84,-398.7,0,1.48,-11.42,-3442.36,-1927.88,685.96,-2145.9,259.66,Rest,-266.1,-616.1,6446.25,9155.01,109.41,-35.94,54.58,-17.04,-1821.84,7.24,622.56,-2.11,49.98,1334.47,-2272.74,24,33.87,High,271.79
-95.85,-191.73,66.24,2,9.24,-576.96,-413.84,12.69,6.26,-11.62,-4907,-2143.1,-1149.78,-1817.96,165.82,Rest,-269.07,-172.04,3901.2,26976.36,888.48,-47.52,62.86,-14.4,-1463.55,9.24,6029.1,-1.84,53.58,458.01,-427.95,6,27.24,Very low,95.69
231.81,-86.1,65.25,8,41.98,-490.98,-454.8,0.01,13.04,-7.69,-4436.24,-1521.05,-260.84,-2025.76,129.1,Europe,-175.71,-847.08,5642.92,39862.14,221.73,-55.23,57.38,-13.19,-3161.07,11.2,4951.15,-7.02,54.68,580.71,-62.4,30,43.38,Very high,205.88
25.8,-199.14,60.45,4,121.3,-512.2,189.12,11.77,14.4,-6.74,-2098.92,-1402.52,-731.1,-2082.36,120.62,UK,-212.91,-685.26,6875.55,23285.31,2923.5,-50.19,53.5,-15.13,-2780.97,1.08,747.77,-3.69,49.64,577.06,-1351.29,18,54.93,Very low,360.81
-157.38,18.93,62.28,10,46.11,-455.3,-407.58,1.85,15.98,-16.04,-3930.86,-1750.13,-1476.16,-1892.74,158.14,UK,-326.07,-894.02,8416.78,20887.59,3569.04,-42.45,66.74,-8.1,-3552.69,4.54,2034.07,-5.46,56.36,935.53,-541.35,9,43.62,Very low,313.96
-88.08,-35.82,62.31,4,47.94,-475.7,-379.34,0.3,2.14,-9.1,-3823.5,-2016.25,-2076.98,-2122.16,235.49,Rest,-165.39,-1033.48,5034.73,47453.07,2075.46,-48.27,64.7,-16.69,-3015.36,15.68,-2640.9,-1.91,46.9,627.95,-478.53,9,34.56,Very low,-8.93
11.16,-44.34,72.21,12,83.9,-445.86,-1199.36,0,3,-11.05,-3761.28,-922.33,-2121.9,-2086.52,74.7,Rest,-468.21,-1357.72,9296.54,18456.36,1868.52,-61.17,62.44,-9,-2414.82,11.58,3960.85,1.08,59.56,819.7,-302.7,21,51.12,Very low,22.22
61.5,-162.15,74.64,10,74.9,-613.64,-978.78,0.09,1.48,-10.8,-4301.48,-1348.63,-1488.08,-2087.58,140.9,Europe,-171.36,-1226.96,6990.72,36058.92,495.57,-48.48,57.62,-12.49,-4368.09,10.76,625.45,-4.36,60.66,267.25,-1753.92,9,33.3,Medium,17.32
-68.25,-68.73,62.01,2,109.46,-442.86,753.46,0.01,2.08,-10.42,-4024.62,-1061.5,-1606.8,-2377.74,141.31,UK,-278.52,-1418.34,6000.5,37163.55,2810.49,-16.71,55.16,-6.96,-2953.77,2.9,-4682.09,0.79,59.2,323.47,-1205.73,12,41.85,Very high,573.15
27.78,-70.35,35.19,10,70.4,-470.46,134.48,0.01,22.36,-11.44,-3739.56,-2101.21,-1189.88,-2460.54,134.91,Europe,-103.53,-1818.66,9174.66,32565.63,2129.31,-54.72,61.14,-14.92,-2132.82,10.02,-927.61,0.33,49.58,703.96,-727.38,18,20.7,Low,64.28
94.35,-21.12,86.55,10,140.07,-488.02,-355.32,1.71,1.36,-9.2,-3769.22,-1852.95,197.3,-2785.98,194.03,USA,-256.65,-839.58,3417.7,15223.26,252.12,-50.22,57.28,-16.46,-1684.2,21.16,356.72,-2.34,48.82,815.1,-2136.18,6,35.31,High,-8.93
80.22,-206.52,70.17,12,62,-465.82,-961.34,0.01,5.44,-13.24,-4069.94,-1869.86,-2644.7,-2185.22,117.77,USA,-139.83,-338.06,3874.03,18171.51,1458.15,-55.08,66.62,-14,-3541.77,1.46,3367.69,2.71,74.64,652.69,-97.2,15,40.29,Medium,589.48
114.18,-94.8,60.27,12,45.66,-443.26,-192.58,0.01,20.28,-13.14,-3996.48,-1538.72,-938.92,-2595.26,27.62,Europe,-87.42,-383.72,6189.1,35760.21,3251.49,-41.07,53.08,-11.75,-1456.47,10.58,6450.5,-4.54,49.7,916.59,-1284.81,12,40.95,Very low,-0.77
123.84,-87.03,105.63,6,118.8,-521.68,-122.3,0.34,13.1,-10.35,-3088.34,-1663.86,-1151.28,-1486.24,157.82,USA,-153.09,-1269.2,8885.55,28889.91,976.44,-41.97,62.34,-24.59,-2858.31,7.78,2540.12,-3.72,74.26,850.14,-533.28,12,38.16,Very high,650.54
53.55,-67.05,67.89,10,43.58,-486.64,-161.32,0.08,13.42,-12.1,-3832.54,-2190.1,-1336.44,-2287.5,159.61,Rest,-47.49,-542.86,3187.13,31659.9,3821.79,-57.93,74.12,-14.31,-3616.53,2.12,3155.79,-2.16,51.28,778.32,-2192.25,3,41.7,Very high,241.52
112.47,-131.07,49.08,2,64.18,-511.56,-592.82,11.59,7.68,-7.76,-4582.82,-1576.78,-1465.18,-2237.54,184.81,Rest,-290.49,-662.2,3544.08,24878.52,1154.58,-45.78,57.96,-11.38,-4138.08,10.68,2958.49,-2.37,57.26,426.65,-1952.67,12,29.22,High,168.08
-10.83,-247.65,65.82,6,-5.5,-495.8,-569.02,0.02,2.74,-14.24,-3620.72,-1143.74,-1200.78,-1291.72,24.49,Rest,-98.61,-895.1,9472.33,32282.28,1001.64,-51.93,61.18,-12.11,-3536.4,3.42,3136.09,-2.01,53.8,821.58,-1475.43,12,22.68,Very low,343
61.92,-25.05,75.3,10,101.63,-462.12,-713.16,0.93,20.74,-6.96,-3760.44,-2128.21,-1412.94,-3070,141.05,Europe,-124.71,-1315.32,2515.93,20405.58,1949.43,-61.47,59.78,-15.55,-2000.61,8.62,13549.88,-3.58,45.08,635.94,-2584.05,9,31.44,High,-8.93
-19.53,-261.63,68.4,16,98.27,-469.46,-963.08,0.02,2.28,-7.47,-3709.08,-1588.38,-1469.76,-3343.26,22.05,Rest,-130.95,-356.4,6802.07,13811.4,2033.97,-57.69,71.94,-15.01,-3956.4,2.8,-3748.74,-1.43,49.3,1090.96,74.34,6,37.29,Very low,-8.93
32.58,-88.83,46.02,6,70.21,-484.92,-276.64,13.19,2.72,-9.13,-3460.2,-1717.27,-808.84,-2456.24,106.69,Europe,-129,-350.72,2487.23,16057.17,1726.26,-51.51,59.68,-20.69,-4089.48,5.46,2204.6,-6.54,69.16,964.38,-2661.21,12,40.08,Medium,64.55
51.12,-146.76,74.1,8,59.14,-489.38,779.24,6.92,6.36,-15.53,-3331.74,-1480.81,-2258.64,-2238.52,168.45,Rest,32.1,41.8,3680.27,51056.67,1056.33,-46.92,55.64,-13.77,-642.75,7.96,2267.62,-2.86,50.02,790.22,-1375.56,21,30.45,High,529.8
11.49,-50.49,68.61,8,69.26,-605.14,-635.7,10.91,5.96,-6.76,-4363.56,-1563.88,-2016.7,-2118.2,124.71,USA,-18.99,-144.96,5184.72,31442.73,1986.39,-44.07,60.42,-13.41,-2053.77,4.56,2609.48,-1.5,57.22,273.58,-1876.56,9,27.63,High,157.16
-28.86,-72.24,69.03,6,62.95,-457.64,-836.44,157.61,11.26,-13.66,-4254.42,-1602.94,-158.98,-3383.92,89.36,USA,-204.27,-1152.28,8264.91,11446.98,2656.26,-50.67,58.5,-11.46,-2510.16,3.02,-4012.25,-3.84,53.54,1094.88,-1321.23,15,38.22,Low,695.14
32.58,-218.55,51.75,6,88.81,-491.56,-26.32,24.75,7.94,-9.08,-3427.66,-1875.95,-1303.22,-2254.04,105.15,UK,-151.08,-166.88,8979.37,28614.6,258.18,-54.93,70.98,-7.89,-4224.99,10.5,-13532.46,-0.06,48.22,846.88,-1019.34,9,69.42,Low,-8.93
81.57,-94.05,68.07,14,45.97,-409.88,-1144.64,30.91,7.2,-8.39,-3251.84,-1670.82,-1612.28,-2210.12,201.21,Europe,-288.63,-1068.26,5562.62,15675.93,1312.62,-53.16,44.8,-18.62,-3460.56,8.8,6765.26,-3,57.32,733.86,-392.76,12,24.93,High,-8.93
-66.36,-8.73,77.82,12,57.37,-517.8,-836.26,5.2,9.72,-9.85,-2396.34,-1725.34,-1499.68,-1525.22,175.83,Europe,-161.07,-1080.88,9111.65,21703.59,945.45,-52.38,75.46,-17.1,-3218.85,6.24,654.66,4.55,36.44,737.99,-3035.61,6,43.2,Very low,-8.93
187.08,-208.89,59.88,4,113.74,-587.6,84.66,0.33,9.2,-7.53,-3910.9,-1941.56,-2603.78,-2438.06,83.44,Rest,-300.27,-366.06,5518.94,32824.29,572.94,-52.83,54.94,-17.81,126.27,3.94,1223.96,0.89,50.94,1286.55,-1056.45,12,40.65,High,286.22
26.4,-167.43,46.35,4,67.61,-582.18,-685.76,0.09,2.92,-11.43,-5151.16,-1156.84,-3168.48,-1551.88,146.95,USA,-78.9,-1012.8,2542.5,31860.42,913.8,-45.39,79.7,-13.06,-1704.84,5.7,2638.26,-5.68,50.54,877.98,-1895.34,21,32.31,Very high,746.09
